"RelativePath","ArtifactClass","SourcePath","DestinationPath","SizeBytes","SourceSHA256","PackageSHA256","HashPreserved","PackagingStatus","PackagedAt"
"post-release-governance\future-architecture-releases\RELEASE_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\post-release-governance\future-architecture-releases\RELEASE_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\post-release-governance\future-architecture-releases\RELEASE_STATE_REGISTER.md","837","49930F2DDAC79C4DAF49BA47FB6755FBEA8FAFA0D40265D25398E962D5F87DB5","49930F2DDAC79C4DAF49BA47FB6755FBEA8FAFA0D40265D25398E962D5F87DB5","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.0929964-05:00"
"post-release-governance\reference-maintenance\REFERENCE_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\post-release-governance\reference-maintenance\REFERENCE_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\post-release-governance\reference-maintenance\REFERENCE_EVOLUTION_RECORD.md","839","37B8A42163C5BF4DB2BD994BFE21DACC77934C53BBE34FDEC9414A6884EF2403","37B8A42163C5BF4DB2BD994BFE21DACC77934C53BBE34FDEC9414A6884EF2403","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1035498-05:00"
"post-release-governance\reference-maintenance\REFERENCE_MAINTENANCE.md","DOCUMENTATION","C:\Users\18177\morning-star\post-release-governance\reference-maintenance\REFERENCE_MAINTENANCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\post-release-governance\reference-maintenance\REFERENCE_MAINTENANCE.md","929","4021FD83653E93FB283023CE2364470C1EAB747D5307955D78E508F2457513B7","4021FD83653E93FB283023CE2364470C1EAB747D5307955D78E508F2457513B7","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1107855-05:00"
"post-release-governance\reference-maintenance\REFERENCE_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\post-release-governance\reference-maintenance\REFERENCE_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\post-release-governance\reference-maintenance\REFERENCE_STATE_REGISTER.md","854","C4483816B296B848057CDBA6F411F39846CA05C83A8ABE4DDEA59860D9534F6B","C4483816B296B848057CDBA6F411F39846CA05C83A8ABE4DDEA59860D9534F6B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1188156-05:00"
"PUBLIC_REFERENCE_MANIFEST.csv","OTHER","C:\Users\18177\morning-star\PUBLIC_REFERENCE_MANIFEST.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\other\PUBLIC_REFERENCE_MANIFEST.csv","354","63E204050C42DFD1D6F2EC7D14AD13D3E1A41B00A14EC657FDC6AAE3FBFD0092","63E204050C42DFD1D6F2EC7D14AD13D3E1A41B00A14EC657FDC6AAE3FBFD0092","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1268622-05:00"
"publication\ARCHITECTURE_RELEASE_SUMMARY.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\ARCHITECTURE_RELEASE_SUMMARY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\ARCHITECTURE_RELEASE_SUMMARY.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1330923-05:00"
"publication\CITATION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\CITATION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\CITATION_RECORD.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1411443-05:00"
"publication\DOMAIN_APPLICABILITY_MAP.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\DOMAIN_APPLICABILITY_MAP.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\DOMAIN_APPLICABILITY_MAP.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1496056-05:00"
"publication\ORYNTH_DOMAIN_ECOSYSTEM_OVERVIEW.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\ORYNTH_DOMAIN_ECOSYSTEM_OVERVIEW.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\ORYNTH_DOMAIN_ECOSYSTEM_OVERVIEW.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1546052-05:00"
"publication\PUBLICATION_METADATA.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\PUBLICATION_METADATA.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\PUBLICATION_METADATA.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1596051-05:00"
"publication\RELEASE_METADATA.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\RELEASE_METADATA.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\RELEASE_METADATA.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1646050-05:00"
"publication\TECHNICAL_SUMMARY.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\TECHNICAL_SUMMARY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\TECHNICAL_SUMMARY.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1696063-05:00"
"publication\WHITEPAPER.md","DOCUMENTATION","C:\Users\18177\morning-star\publication\WHITEPAPER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\publication\WHITEPAPER.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1746069-05:00"
"README.md","DOCUMENTATION","C:\Users\18177\morning-star\README.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\README.md","1547","D1C2DD96C63AD24CB0EA43DD3CB88C17F78A51E9EF1BB82204F8C81DE13C334B","D1C2DD96C63AD24CB0EA43DD3CB88C17F78A51E9EF1BB82204F8C81DE13C334B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1773270-05:00"
"recursive-architecture-synthesis\architecture-knowledge-graph\ARCHITECTURE_KNOWLEDGE_GRAPH.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\architecture-knowledge-graph\ARCHITECTURE_KNOWLEDGE_GRAPH.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\architecture-knowledge-graph\ARCHITECTURE_KNOWLEDGE_GRAPH.md","850","69B9CDAE3DD94C34FE668EB00305F4CE53A2A84E55A4946E2842F553A87986EB","69B9CDAE3DD94C34FE668EB00305F4CE53A2A84E55A4946E2842F553A87986EB","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1881567-05:00"
"recursive-architecture-synthesis\architecture-knowledge-graph\GRAPH_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\architecture-knowledge-graph\GRAPH_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\architecture-knowledge-graph\GRAPH_EVOLUTION_RECORD.md","784","8E6E661DACDF159D153BD2ACDDCB203523755E793020810057B84C80C7BD52FF","8E6E661DACDF159D153BD2ACDDCB203523755E793020810057B84C80C7BD52FF","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.1946842-05:00"
"recursive-architecture-synthesis\architecture-knowledge-graph\KNOWLEDGE_GRAPH_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\architecture-knowledge-graph\KNOWLEDGE_GRAPH_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\architecture-knowledge-graph\KNOWLEDGE_GRAPH_REGISTER.md","734","4E137BB722DFE6BD6FE86E0416182CE38C60DAC045F757510885D6A50F50A307","4E137BB722DFE6BD6FE86E0416182CE38C60DAC045F757510885D6A50F50A307","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2000375-05:00"
"recursive-architecture-synthesis\cross-system-pattern-analysis\CROSS_SYSTEM_PATTERN_ANALYSIS.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\cross-system-pattern-analysis\CROSS_SYSTEM_PATTERN_ANALYSIS.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\cross-system-pattern-analysis\CROSS_SYSTEM_PATTERN_ANALYSIS.md","905","25A0F8B5FDBB16EB7194D3E8FC87A2AFC94AA1E1330E662EC3F5EFFE1D4D8BE4","25A0F8B5FDBB16EB7194D3E8FC87A2AFC94AA1E1330E662EC3F5EFFE1D4D8BE4","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2057847-05:00"
"recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_DISCOVERY_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_DISCOVERY_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_DISCOVERY_REGISTER.md","735","C8C3B11FED02A5F03FE59AD8DA33795618710E80432A00377B4FD8F6C89AFE9F","C8C3B11FED02A5F03FE59AD8DA33795618710E80432A00377B4FD8F6C89AFE9F","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2128009-05:00"
"recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\cross-system-pattern-analysis\PATTERN_EVOLUTION_RECORD.md","789","48BA21D812FA2A21FB5739A653C5D434C097DB4DE368CA916A3B8BE9E79F5E0A","48BA21D812FA2A21FB5739A653C5D434C097DB4DE368CA916A3B8BE9E79F5E0A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2168086-05:00"
"recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_COMPLETION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_COMPLETION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_COMPLETION_RECORD.md","896","E5DB8FFD54BD3A6EDB390CE8EC6B81F383BA9E3A415654D58F232E4D836FD586","E5DB8FFD54BD3A6EDB390CE8EC6B81F383BA9E3A415654D58F232E4D836FD586","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2228212-05:00"
"recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_VALIDATION_REPORT.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_VALIDATION_REPORT.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\final-consolidation\RECURSIVE_SYNTHESIS_VALIDATION_REPORT.md","873","CD6A8AE3B0C91359F2797169B3F0E246347D6CDE025F2B264C0F147C0A0170E1","CD6A8AE3B0C91359F2797169B3F0E246347D6CDE025F2B264C0F147C0A0170E1","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2305828-05:00"
"recursive-architecture-synthesis\final-consolidation\UNIFIED_ARCHITECTURE_REFERENCE_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\final-consolidation\UNIFIED_ARCHITECTURE_REFERENCE_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\final-consolidation\UNIFIED_ARCHITECTURE_REFERENCE_STATE.md","850","802CF40EAEA324065EA586E12D3F1935D502B59FB90075C18D44FA50B557D247","802CF40EAEA324065EA586E12D3F1935D502B59FB90075C18D44FA50B557D247","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2365985-05:00"
"recursive-architecture-synthesis\recursive-system-harmonization\HARMONIZATION_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\recursive-system-harmonization\HARMONIZATION_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\recursive-system-harmonization\HARMONIZATION_EVOLUTION_RECORD.md","810","5147C837C8D38265B17C2E6EA438DC0C359AC6E19FBADA34F5EF45719421FEA3","5147C837C8D38265B17C2E6EA438DC0C359AC6E19FBADA34F5EF45719421FEA3","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2435142-05:00"
"recursive-architecture-synthesis\recursive-system-harmonization\RECURSIVE_SYSTEM_HARMONIZATION.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\recursive-system-harmonization\RECURSIVE_SYSTEM_HARMONIZATION.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\recursive-system-harmonization\RECURSIVE_SYSTEM_HARMONIZATION.md","965","B4FA9153EB4F940A74A5B1993FB6C40787E936084D755A436882D5E183273F42","B4FA9153EB4F940A74A5B1993FB6C40787E936084D755A436882D5E183273F42","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2490223-05:00"
"recursive-architecture-synthesis\recursive-system-harmonization\SYSTEM_HARMONY_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\recursive-system-harmonization\SYSTEM_HARMONY_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\recursive-system-harmonization\SYSTEM_HARMONY_REGISTER.md","762","47546906AC749064A5112E3CF1E71D2DD346EFF3574202BB58929CF062E29977","47546906AC749064A5112E3CF1E71D2DD346EFF3574202BB58929CF062E29977","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2551483-05:00"
"recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_EVOLUTION_RECORD.md","826","E12C6FBC90479A85CAE163084A90BB91EFD22B98F652E9C4E2BEBB43D9DB7331","E12C6FBC90479A85CAE163084A90BB91EFD22B98F652E9C4E2BEBB43D9DB7331","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2621482-05:00"
"recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\unified-meta-architecture-model\META_ARCHITECTURE_STATE_REGISTER.md","843","34CE99D36F075AD9C94CB441A5F7330C3FC167D943EA926D249BCFE9E8466BEE","34CE99D36F075AD9C94CB441A5F7330C3FC167D943EA926D249BCFE9E8466BEE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2692691-05:00"
"recursive-architecture-synthesis\unified-meta-architecture-model\UNIFIED_META_ARCHITECTURE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\recursive-architecture-synthesis\unified-meta-architecture-model\UNIFIED_META_ARCHITECTURE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\recursive-architecture-synthesis\unified-meta-architecture-model\UNIFIED_META_ARCHITECTURE_MODEL.md","1015","6F70F63E974C6AAB53BE6C4ABBCB1C649B6BCF8A1177455404A35F46A5C39D80","6F70F63E974C6AAB53BE6C4ABBCB1C649B6BCF8A1177455404A35F46A5C39D80","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2762700-05:00"
"registries\CANONICAL_VOCABULARY_REGISTRY.md","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\CANONICAL_VOCABULARY_REGISTRY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\CANONICAL_VOCABULARY_REGISTRY.md","3325","21E826BFBCF9EF9DEDFC405AD15518180F08C0139BCA91C97F27DBA3068DDAD9","21E826BFBCF9EF9DEDFC405AD15518180F08C0139BCA91C97F27DBA3068DDAD9","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2802783-05:00"
"registries\CONSTITUTIONAL_REVISION_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\CONSTITUTIONAL_REVISION_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\CONSTITUTIONAL_REVISION_REGISTER.csv","273","99C102F2BA486B05359B6BE185F62ADB1F7C20B80EAAD470DD666100E5FB116A","99C102F2BA486B05359B6BE185F62ADB1F7C20B80EAAD470DD666100E5FB116A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2802783-05:00"
"registries\DEPENDENCY_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\DEPENDENCY_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\DEPENDENCY_REGISTER.csv","176","C5397DB810623EAF7CE8E0B6CAFE4415AEB5E1C6507741D92CC410B946E9476A","C5397DB810623EAF7CE8E0B6CAFE4415AEB5E1C6507741D92CC410B946E9476A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2802783-05:00"
"registries\ENTRY_ASSESSMENT_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\ENTRY_ASSESSMENT_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\ENTRY_ASSESSMENT_REGISTER.csv","315","CD6B8FCDDB818798426375E0EA9CBB6CA11A18B00F764270B9C887F7B275AF1C","CD6B8FCDDB818798426375E0EA9CBB6CA11A18B00F764270B9C887F7B275AF1C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2961816-05:00"
"registries\FRAMEWORK_DIFFERENTIATION_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\FRAMEWORK_DIFFERENTIATION_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\FRAMEWORK_DIFFERENTIATION_REGISTER.csv","195","61838620EFA145DFF3345B78643FBB60A78D5259407B9B1E34CA7B9C4F36D7B9","61838620EFA145DFF3345B78643FBB60A78D5259407B9B1E34CA7B9C4F36D7B9","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.2961816-05:00"
"registries\FRAMEWORK_IDENTITY_REGISTRY.md","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\FRAMEWORK_IDENTITY_REGISTRY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\FRAMEWORK_IDENTITY_REGISTRY.md","5290","2E9E31E1EC9F0C8AD1501E2E845D2D582AB735CCD59613BDF88103239568BB61","2E9E31E1EC9F0C8AD1501E2E845D2D582AB735CCD59613BDF88103239568BB61","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3118471-05:00"
"registries\IDENTIFIER_ASSIGNMENT_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\IDENTIFIER_ASSIGNMENT_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\IDENTIFIER_ASSIGNMENT_REGISTER.csv","113","122909AF1B2B43D622176D12D702B4209E3BB731AF64C7C143EF6EC1EB5D299D","122909AF1B2B43D622176D12D702B4209E3BB731AF64C7C143EF6EC1EB5D299D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3118471-05:00"
"registries\IDENTIFIER_REGISTRY.md","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\IDENTIFIER_REGISTRY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\IDENTIFIER_REGISTRY.md","2378","D269BE52A54349C1AC66BE06AB19A37954BDC5DB0FD97609B61A4B8267415D77","D269BE52A54349C1AC66BE06AB19A37954BDC5DB0FD97609B61A4B8267415D77","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3275247-05:00"
"registries\INITIATION_VERIFICATION_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\INITIATION_VERIFICATION_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\INITIATION_VERIFICATION_REGISTER.csv","380","9C39BE5088E34FE4727631052ACD9F7C5E34A9A42CC42E8B3F96D571CD8A5868","9C39BE5088E34FE4727631052ACD9F7C5E34A9A42CC42E8B3F96D571CD8A5868","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3374160-05:00"
"registries\OBSERVER_STATE_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\OBSERVER_STATE_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\OBSERVER_STATE_REGISTER.csv","220","7DAF4B822F4F47FC9A0B3DD3D9FB5EC33FB9B7C69C4C830C51DECA715BABD30C","7DAF4B822F4F47FC9A0B3DD3D9FB5EC33FB9B7C69C4C830C51DECA715BABD30C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3444306-05:00"
"registries\RECONSTRUCTION_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\RECONSTRUCTION_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\RECONSTRUCTION_REGISTER.csv","292","ACAD5E333A9AC162FA0093232C35B7C5258E96360C631FF15DE81BAF7173C951","ACAD5E333A9AC162FA0093232C35B7C5258E96360C631FF15DE81BAF7173C951","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3499435-05:00"
"registries\ROLE_ASSIGNMENT_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\ROLE_ASSIGNMENT_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\ROLE_ASSIGNMENT_REGISTER.csv","249","0C30D4AD12FECDD9BEA30212182D0621AE4898B09C22D805B7C70AECAACD5C29","0C30D4AD12FECDD9BEA30212182D0621AE4898B09C22D805B7C70AECAACD5C29","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3559440-05:00"
"registries\SEMANTIC_DRIFT_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\SEMANTIC_DRIFT_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\SEMANTIC_DRIFT_REGISTER.csv","277","88505F7F60B0C04E707B00ABE37F2532269760234A18A67B6934D4484F5CD238","88505F7F60B0C04E707B00ABE37F2532269760234A18A67B6934D4484F5CD238","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3636436-05:00"
"registries\STEWARDSHIP_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\STEWARDSHIP_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\STEWARDSHIP_REGISTER.csv","263","18F688840CC1240969BBD440DC0014C93AB06360BF6F9EF45E87D37E06AB488B","18F688840CC1240969BBD440DC0014C93AB06360BF6F9EF45E87D37E06AB488B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3724637-05:00"
"registries\THEOREM_VERIFICATION_REGISTER.csv","CONSTITUTIONAL","C:\Users\18177\morning-star\registries\THEOREM_VERIFICATION_REGISTER.csv","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\constitutional\registries\THEOREM_VERIFICATION_REGISTER.csv","3936","11B526195F29B72EC662EEF6C9F880AFF5A2EEE2E577BD1783020308A30B747D","11B526195F29B72EC662EEF6C9F880AFF5A2EEE2E577BD1783020308A30B747D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3786845-05:00"
"repair-stage5.ps1","OTHER","C:\Users\18177\morning-star\repair-stage5.ps1","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\other\repair-stage5.ps1","41018","495475C3F956ADFC452399F59572AE8BB3FA11C10F115592457D948917D7E1A5","495475C3F956ADFC452399F59572AE8BB3FA11C10F115592457D948917D7E1A5","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3846839-05:00"
"research-network\collaboration-infrastructure\COLLABORATION_CONTINUITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\collaboration-infrastructure\COLLABORATION_CONTINUITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\collaboration-infrastructure\COLLABORATION_CONTINUITY_MODEL.md","674","4D8E61E01D019FF23BFC5B83B33FB3061E13F647EBE1AF89AF2E264398D306D0","4D8E61E01D019FF23BFC5B83B33FB3061E13F647EBE1AF89AF2E264398D306D0","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3896881-05:00"
"research-network\collaboration-infrastructure\COLLABORATION_PLATFORM_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\collaboration-infrastructure\COLLABORATION_PLATFORM_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\collaboration-infrastructure\COLLABORATION_PLATFORM_MODEL.md","760","9BE95DBD37B18D5DCD71DFB21CE14369D88B0F41ADC5AE732FF3AA735235AF1A","9BE95DBD37B18D5DCD71DFB21CE14369D88B0F41ADC5AE732FF3AA735235AF1A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.3992963-05:00"
"research-network\collaboration-infrastructure\NETWORK_OPERATIONS_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\collaboration-infrastructure\NETWORK_OPERATIONS_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\collaboration-infrastructure\NETWORK_OPERATIONS_MODEL.md","636","56E3C3CAC42673ABC14B3F7FB786BFC1D12653D22ED1CEE234E1161485322209","56E3C3CAC42673ABC14B3F7FB786BFC1D12653D22ED1CEE234E1161485322209","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4073260-05:00"
